일시,기온,강수량(mm),습도,적설(cm),전운량(10분위),일조(hr),일사량,태양광 설비용량(MW),태양광 발전량(MWh)
2018-01-01 00:00,6.8,,44.0,,6.0,,,122.288,0.0
2018-01-01 01:00,7.1,,46.0,,,,,122.288,0.0
2018-01-01 02:00,7.0,,63.0,,,,,122.288,0.0
2018-01-01 03:00,6.9,,58.0,,9.0,,,122.288,0.0
2018-01-01 04:00,6.8,,63.0,,9.0,,,122.288,0.0
2018-01-01 05:00,6.5,,58.0,,9.0,,,122.288,0.0
2018-01-01 06:00,6.2,,50.0,,8.0,,,122.288,0.0
2018-01-01 07:00,6.0,,54.0,,9.0,,,122.288,0.23
2018-01-01 08:00,5.8,,56.0,,9.0,0.0,0.0,122.288,9.87
2018-01-01 09:00,6.2,,51.0,,9.0,0.0,0.13,122.288,26.04
2018-01-01 10:00,6.6,,50.0,,9.0,0.0,0.31,122.288,46.28
2018-01-01 11:00,6.7,,51.0,,9.0,0.0,0.43,122.288,66.77
2018-01-01 12:00,7.1,,52.0,,9.0,0.1,0.77,122.288,71.27
2018-01-01 13:00,7.2,,53.0,,2.0,0.7,1.64,122.288,71.85
2018-01-01 14:00,7.5,,53.0,,7.0,0.1,0.83,122.288,65.29
2018-01-01 15:00,7.4,,54.0,,4.0,0.4,0.89,122.288,45.52
2018-01-01 16:00,7.1,,52.0,,3.0,0.2,0.45,122.288,16.99
2018-01-01 17:00,7.0,,49.0,,1.0,0.9,0.47,122.288,0.99
2018-01-01 18:00,6.5,,49.0,,0.0,0.3,0.05,122.288,0.0
2018-01-01 19:00,6.3,,51.0,,0.0,,,122.288,0.0
2018-01-01 20:00,6.4,,54.0,,,,,122.288,0.0
2018-01-01 21:00,6.4,,54.0,,3.0,,,122.288,0.0
2018-01-01 22:00,6.0,,50.0,,,,,122.288,0.0
2018-01-01 23:00,4.9,,56.0,,,,,122.288,0.0
2018-01-02 00:00,4.3,,59.0,,0.0,,,122.288,0.0
2018-01-02 01:00,3.8,,59.0,,,,,122.288,0.0
2018-01-02 02:00,3.4,,60.0,,,,,122.288,0.0
2018-01-02 03:00,3.7,,58.0,,0.0,,,122.288,0.0
2018-01-02 04:00,3.4,,59.0,,0.0,,,122.288,0.0
2018-01-02 05:00,3.3,,59.0,,1.0,,,122.288,0.0
2018-01-02 06:00,3.5,,59.0,,2.0,,,122.288,0.0
2018-01-02 07:00,3.4,,58.0,,0.0,,,122.288,0.21
2018-01-02 08:00,3.6,,57.0,,0.0,0.0,0.01,122.288,9.9
2018-01-02 09:00,5.1,,51.0,,0.0,0.7,0.31,122.288,38.24
2018-01-02 10:00,8.7,,42.0,,2.0,1.0,0.82,122.288,64.41
2018-01-02 11:00,8.4,,41.0,,2.0,1.0,1.36,122.288,66.89
2018-01-02 12:00,8.8,,42.0,,1.0,1.0,1.63,122.288,78.61
2018-01-02 13:00,8.9,,43.0,,0.0,1.0,1.84,122.288,79.59
2018-01-02 14:00,8.9,,45.0,,0.0,1.0,1.79,122.288,63.48
2018-01-02 15:00,9.5,,45.0,,2.0,1.0,1.42,122.288,32.67
2018-01-02 16:00,9.2,,41.0,,2.0,0.7,0.9,122.288,11.8
2018-01-02 17:00,8.6,,41.0,,3.0,0.8,0.43,122.288,0.84
2018-01-02 18:00,8.8,,40.0,,8.0,0.0,0.02,122.288,0.0
2018-01-02 19:00,8.7,,44.0,,0.0,,,122.288,0.0
2018-01-02 20:00,8.8,,50.0,,,,,122.288,0.0
2018-01-02 21:00,8.5,,61.0,,8.0,,,122.288,0.0
2018-01-02 22:00,8.4,,60.0,,,,,122.288,0.0
2018-01-02 23:00,8.5,,61.0,,,,,122.288,0.0
2018-01-03 00:00,8.4,,72.0,,9.0,,,122.288,0.0
2018-01-03 01:00,8.2,,69.0,,,,,122.288,0.0
2018-01-03 02:00,7.4,,69.0,,,,,122.288,0.0
2018-01-03 03:00,6.4,,53.0,,8.0,,,122.288,0.0
2018-01-03 04:00,6.0,,60.0,,8.0,,,122.288,0.0
2018-01-03 05:00,5.7,,63.0,,9.0,,,122.288,0.0
2018-01-03 06:00,5.3,,58.0,,8.0,,,122.288,0.0
2018-01-03 07:00,5.2,,61.0,,8.0,,,122.288,0.01
2018-01-03 08:00,5.1,,63.0,,8.0,0.0,0.0,122.288,1.94
2018-01-03 09:00,5.0,,64.0,,5.0,0.1,0.15,122.288,13.78
2018-01-03 10:00,6.0,,58.0,,5.0,0.8,0.87,122.288,46.86
2018-01-03 11:00,6.0,,58.0,,6.0,0.7,1.28,122.288,77.29
2018-01-03 12:00,5.6,,61.0,,8.0,0.4,1.24,122.288,84.49
2018-01-03 13:00,6.5,,55.0,,6.0,0.4,1.36,122.288,79.4
2018-01-03 14:00,6.1,,59.0,,8.0,0.5,1.53,122.288,51.6
2018-01-03 15:00,5.4,,59.0,,8.0,0.2,0.81,122.288,33.57
2018-01-03 16:00,5.1,,61.0,,8.0,0.1,0.42,122.288,7.95
2018-01-03 17:00,4.8,,60.0,,8.0,0.0,0.15,122.288,0.34
2018-01-03 18:00,4.4,,63.0,,7.0,0.0,0.03,122.288,0.0
2018-01-03 19:00,4.4,,65.0,,0.0,,,122.288,0.0
2018-01-03 20:00,4.1,,61.0,,5.0,,,122.288,0.0
2018-01-03 21:00,3.8,,60.0,,8.0,,,122.288,0.0
2018-01-03 22:00,3.7,,62.0,,,,,122.288,0.0
2018-01-03 23:00,3.6,,62.0,,,,,122.288,0.0
2018-01-04 00:00,3.7,,64.0,,10.0,,,122.288,0.0
2018-01-04 01:00,3.7,,64.0,,,,,122.288,0.0
2018-01-04 02:00,3.9,,64.0,,,,,122.288,0.0
2018-01-04 03:00,3.9,,66.0,,10.0,,,122.288,0.0
2018-01-04 04:00,3.7,,67.0,,10.0,,,122.288,0.0
2018-01-04 05:00,3.8,,68.0,,10.0,,,122.288,0.0
2018-01-04 06:00,3.9,,70.0,,10.0,,,122.288,0.0
2018-01-04 07:00,4.1,,69.0,,10.0,,,122.288,0.01
2018-01-04 08:00,3.8,,73.0,,10.0,0.0,0.0,122.288,3.56
2018-01-04 09:00,4.0,,69.0,,10.0,0.0,0.06,122.288,9.06
2018-01-04 10:00,4.0,,69.0,,10.0,0.0,0.26,122.288,18.63
2018-01-04 11:00,4.2,,69.0,,10.0,0.0,0.36,122.288,23.79
2018-01-04 12:00,4.5,,67.0,,10.0,0.0,0.39,122.288,27.77
2018-01-04 13:00,4.2,,69.0,,10.0,0.0,0.35,122.288,20.39
2018-01-04 14:00,4.3,,68.0,,10.0,0.0,0.28,122.288,14.14
2018-01-04 15:00,4.2,,68.0,,10.0,0.0,0.24,122.288,8.61
2018-01-04 16:00,4.3,,66.0,,10.0,0.0,0.15,122.288,2.71
2018-01-04 17:00,4.3,,65.0,,10.0,0.0,0.1,122.288,0.2
2018-01-04 18:00,4.4,,63.0,,10.0,0.0,0.0,122.288,0.0
2018-01-04 19:00,4.5,,64.0,,0.0,,,122.288,0.0
2018-01-04 20:00,4.4,,66.0,,,,,122.288,0.0
2018-01-04 21:00,4.1,,67.0,,10.0,,,122.288,0.0
2018-01-04 22:00,4.0,,69.0,,10.0,,,122.288,0.0
2018-01-04 23:00,3.2,,81.0,,10.0,,,122.288,0.0
2018-01-05 00:00,2.5,0.6,90.0,,10.0,,,122.288,0.0
2018-01-05 01:00,2.0,,92.0,,10.0,,,122.288,0.0
2018-01-05 02:00,2.1,,93.0,,10.0,,,122.288,0.0
2018-01-05 03:00,2.0,2.8,94.0,,10.0,,,122.288,0.0
2018-01-05 04:00,2.2,,93.0,,10.0,,,122.288,0.0
2018-01-05 05:00,2.9,,92.0,,10.0,,,122.288,0.0
2018-01-05 06:00,4.0,1.4,84.0,,10.0,,,122.288,0.0
2018-01-05 07:00,4.3,,74.0,,10.0,,,122.288,0.0
2018-01-05 08:00,4.4,,79.0,,10.0,0.0,0.0,122.288,0.49
2018-01-05 09:00,4.6,0.0,72.0,,10.0,0.0,0.03,122.288,6.45
2018-01-05 10:00,4.9,,73.0,,10.0,0.0,0.12,122.288,15.93
2018-01-05 11:00,5.3,,68.0,,10.0,0.0,0.22,122.288,22.09
2018-01-05 12:00,5.7,,68.0,,10.0,0.0,0.26,122.288,21.03
2018-01-05 13:00,5.8,,71.0,,10.0,0.0,0.2,122.288,14.43
2018-01-05 14:00,6.1,,67.0,,10.0,0.0,0.13,122.288,11.12
2018-01-05 15:00,6.1,,64.0,,10.0,0.0,0.12,122.288,8.12
2018-01-05 16:00,6.1,,61.0,,9.0,0.0,0.15,122.288,2.4
2018-01-05 17:00,6.2,,63.0,,9.0,0.0,0.03,122.288,0.09
2018-01-05 18:00,6.4,,64.0,,10.0,0.0,0.0,122.288,0.0
2018-01-05 19:00,6.2,,62.0,,0.0,,,122.288,0.0
2018-01-05 20:00,6.1,,63.0,,,,,122.288,0.0
2018-01-05 21:00,6.0,,61.0,,10.0,,,122.288,0.0
2018-01-05 22:00,5.9,,61.0,,,,,122.288,0.0
2018-01-05 23:00,6.0,,62.0,,,,,122.288,0.0
2018-01-06 00:00,5.7,,57.0,,9.0,,,122.288,0.0
2018-01-06 01:00,6.0,,58.0,,,,,122.288,0.0
2018-01-06 02:00,5.7,,60.0,,,,,122.288,0.0
2018-01-06 03:00,5.8,,62.0,,9.0,,,122.288,0.0
2018-01-06 04:00,5.6,,59.0,,9.0,,,122.288,0.0
2018-01-06 05:00,5.8,,63.0,,9.0,,,122.288,0.0
2018-01-06 06:00,5.8,,66.0,,9.0,,,122.288,0.0
2018-01-06 07:00,5.6,,64.0,,8.0,,,122.288,0.13
2018-01-06 08:00,5.5,,62.0,,9.0,0.0,0.0,122.288,6.66
2018-01-06 09:00,5.4,,59.0,,8.0,0.0,0.14,122.288,25.75
2018-01-06 10:00,5.8,,60.0,,8.0,0.1,0.44,122.288,49.78
2018-01-06 11:00,6.6,,57.0,,7.0,0.4,1.02,122.288,72.5
2018-01-06 12:00,7.7,,53.0,,5.0,0.7,1.73,122.288,83.96
2018-01-06 13:00,7.0,,56.0,,6.0,0.5,1.52,122.288,80.19
2018-01-06 14:00,7.7,,55.0,,5.0,0.9,2.04,122.288,68.87
2018-01-06 15:00,7.8,,55.0,,4.0,0.8,1.57,122.288,51.15
2018-01-06 16:00,7.4,,52.0,,1.0,0.9,1.11,122.288,11.94
2018-01-06 17:00,6.6,,56.0,,7.0,0.2,0.32,122.288,0.74
2018-01-06 18:00,6.4,,56.0,,6.0,0.0,0.03,122.288,0.0
2018-01-06 19:00,6.3,,60.0,,0.0,,,122.288,0.0
2018-01-06 20:00,5.9,,61.0,,,,,122.288,0.0
2018-01-06 21:00,5.5,,64.0,,2.0,,,122.288,0.0
2018-01-06 22:00,5.3,,66.0,,,,,122.288,0.0
2018-01-06 23:00,5.2,,68.0,,,,,122.288,0.0
2018-01-07 00:00,4.8,,68.0,,2.0,,,122.288,0.0
2018-01-07 01:00,4.8,,69.0,,,,,122.288,0.0
2018-01-07 02:00,4.6,,70.0,,,,,122.288,0.0
2018-01-07 03:00,4.7,,71.0,,4.0,,,122.288,0.0
2018-01-07 04:00,4.6,,69.0,,7.0,,,122.288,0.0
2018-01-07 05:00,5.2,,66.0,,9.0,,,122.288,0.0
2018-01-07 06:00,5.7,,66.0,,9.0,,,122.288,0.0
2018-01-07 07:00,6.0,,66.0,,6.0,,,122.288,0.0
2018-01-07 08:00,6.0,,59.0,,9.0,0.0,0.0,122.288,1.04
2018-01-07 09:00,7.0,,56.0,,10.0,0.0,0.08,122.288,5.32
2018-01-07 10:00,8.4,,63.0,,10.0,0.0,0.21,122.288,12.12
2018-01-07 11:00,9.8,,61.0,,10.0,0.0,0.38,122.288,7.81
2018-01-07 12:00,10.1,,62.0,,10.0,0.0,0.37,122.288,11.74
2018-01-07 13:00,10.7,,62.0,,7.0,0.0,0.37,122.288,16.87
2018-01-07 14:00,11.5,,58.0,,7.0,0.0,0.67,122.288,9.63
2018-01-07 15:00,11.2,0.0,60.0,,10.0,0.0,0.43,122.288,5.86
2018-01-07 16:00,10.5,,70.0,,10.0,0.0,0.15,122.288,2.0
2018-01-07 17:00,10.2,,75.0,,10.0,0.0,0.04,122.288,0.18
2018-01-07 18:00,10.2,0.0,76.0,,10.0,0.0,0.0,122.288,0.0
2018-01-07 19:00,11.0,,76.0,,10.0,,,122.288,0.0
2018-01-07 20:00,11.4,,72.0,,10.0,,,122.288,0.0
2018-01-07 21:00,9.2,1.4,85.0,,10.0,,,122.288,0.0
2018-01-07 22:00,9.9,,90.0,,10.0,,,122.288,0.0
2018-01-07 23:00,9.5,,92.0,,10.0,,,122.288,0.0
2018-01-08 00:00,9.5,2.2,93.0,,10.0,,,122.288,0.0
2018-01-08 01:00,9.7,,92.0,,10.0,,,122.288,0.0
2018-01-08 02:00,10.0,,93.0,,10.0,,,122.288,0.0
2018-01-08 03:00,10.1,0.1,92.0,,10.0,,,122.288,0.0
2018-01-08 04:00,10.3,,93.0,,10.0,,,122.288,0.0
2018-01-08 05:00,10.7,,94.0,,10.0,,,122.288,0.0
2018-01-08 06:00,11.0,0.0,90.0,,10.0,,,122.288,0.0
2018-01-08 07:00,10.5,,91.0,,10.0,,,122.288,0.0
2018-01-08 08:00,10.8,,91.0,,10.0,0.0,0.0,122.288,0.32
2018-01-08 09:00,11.2,1.0,94.0,,10.0,0.0,0.02,122.288,3.77
2018-01-08 10:00,8.7,,95.0,,10.0,0.0,0.05,122.288,6.38
2018-01-08 11:00,7.9,,95.0,,10.0,0.0,0.04,122.288,10.23
2018-01-08 12:00,8.1,2.6,96.0,,10.0,0.0,0.09,122.288,11.28
2018-01-08 13:00,7.7,,95.0,,10.0,0.0,0.15,122.288,11.56
2018-01-08 14:00,7.8,,88.0,,10.0,0.0,0.2,122.288,11.39
2018-01-08 15:00,7.7,0.3,79.0,,10.0,0.0,0.13,122.288,7.27
2018-01-08 16:00,7.6,,74.0,,10.0,0.0,0.15,122.288,6.05
2018-01-08 17:00,7.5,,69.0,,10.0,0.0,0.24,122.288,0.44
2018-01-08 18:00,7.8,,72.0,,10.0,0.0,0.0,122.288,0.0
2018-01-08 19:00,7.3,,80.0,,10.0,,,122.288,0.0
2018-01-08 20:00,7.8,,80.0,,10.0,,,122.288,0.0
2018-01-08 21:00,7.2,0.1,80.0,,10.0,,,122.288,0.0
2018-01-08 22:00,7.3,,62.0,,10.0,,,122.288,0.0
2018-01-08 23:00,7.1,,59.0,,,,,122.288,0.0
2018-01-09 00:00,6.1,0.0,66.0,,10.0,,,122.288,0.0
2018-01-09 01:00,5.8,,68.0,,10.0,,,122.288,0.0
2018-01-09 02:00,5.7,,69.0,,10.0,,,122.288,0.0
2018-01-09 03:00,5.3,0.0,63.0,,10.0,,,122.288,0.0
2018-01-09 04:00,4.6,,56.0,,10.0,,,122.288,0.0
2018-01-09 05:00,4.1,,63.0,,10.0,,,122.288,0.0
2018-01-09 06:00,4.2,0.0,57.0,,10.0,,,122.288,0.0
2018-01-09 07:00,3.0,,70.0,,10.0,,,122.288,0.01
2018-01-09 08:00,4.0,,53.0,,9.0,0.0,0.0,122.288,2.69
2018-01-09 09:00,4.1,0.0,57.0,,8.0,0.1,0.2,122.288,18.87
2018-01-09 10:00,4.3,,55.0,,8.0,0.5,0.61,122.288,42.38
2018-01-09 11:00,3.9,,69.0,,9.0,0.1,0.56,122.288,47.94
2018-01-09 12:00,5.6,0.0,53.0,,8.0,0.3,1.03,122.288,48.27
2018-01-09 13:00,4.6,,57.0,,8.0,0.2,0.91,122.288,44.52
2018-01-09 14:00,5.3,,54.0,,8.0,0.3,0.9,122.288,40.61
2018-01-09 15:00,4.7,0.0,59.0,,9.0,0.0,0.48,122.288,25.67
2018-01-09 16:00,4.4,,64.0,,9.0,0.1,0.41,122.288,9.8
2018-01-09 17:00,4.7,,66.0,,8.0,0.0,0.1,122.288,0.74
2018-01-09 18:00,4.8,0.0,56.0,,9.0,0.0,0.01,122.288,0.0
2018-01-09 19:00,5.0,,57.0,,0.0,,,122.288,0.0
2018-01-09 20:00,5.2,,56.0,,,,,122.288,0.0
2018-01-09 21:00,5.3,0.0,59.0,,9.0,,,122.288,0.0
2018-01-09 22:00,4.6,,66.0,,9.0,,,122.288,0.0
2018-01-09 23:00,4.5,,66.0,,9.0,,,122.288,0.0
2018-01-10 00:00,5.5,0.4,61.0,,8.0,,,122.288,0.0
2018-01-10 01:00,5.0,,61.0,,9.0,,,122.288,0.0
2018-01-10 02:00,4.8,,68.0,,7.0,,,122.288,0.0
2018-01-10 03:00,3.4,0.6,85.0,,9.0,,,122.288,0.0
2018-01-10 04:00,3.5,,81.0,,9.0,,,122.288,0.0
2018-01-10 05:00,2.5,,90.0,,9.0,,,122.288,0.0
2018-01-10 06:00,3.8,2.1,79.0,,9.0,,,122.288,0.0
2018-01-10 07:00,4.4,,58.0,,9.0,,,122.288,0.03
2018-01-10 08:00,3.8,,70.0,,9.0,0.0,0.01,122.288,2.45
2018-01-10 09:00,2.0,0.0,82.0,,9.0,0.0,0.13,122.288,7.43
2018-01-10 10:00,3.2,,65.0,,9.0,0.2,0.35,122.288,17.3
2018-01-10 11:00,2.0,,90.0,,8.0,0.2,0.78,122.288,32.13
2018-01-10 12:00,1.9,0.5,85.0,,8.0,0.3,0.87,122.288,32.7
2018-01-10 13:00,2.9,,61.0,,8.0,0.3,0.97,122.288,41.56
2018-01-10 14:00,3.3,,55.0,,7.0,0.2,0.75,122.288,32.06
2018-01-10 15:00,2.4,0.1,59.0,,8.0,0.4,1.08,122.288,14.85
2018-01-10 16:00,2.2,,69.0,,8.0,0.1,0.38,122.288,4.05
2018-01-10 17:00,2.2,,58.0,,9.0,0.0,0.12,122.288,0.27
2018-01-10 18:00,2.4,0.0,60.0,,7.0,0.0,0.01,122.288,0.0
2018-01-10 19:00,2.2,,58.0,,0.0,,,122.288,0.0
2018-01-10 20:00,1.2,,63.0,,6.0,,,122.288,0.0
2018-01-10 21:00,1.8,0.1,65.0,0.2,8.0,,,122.288,0.0
2018-01-10 22:00,1.9,,53.0,0.2,,,,122.288,0.0
2018-01-10 23:00,1.7,,47.0,0.1,,,,122.288,0.0
2018-01-11 00:00,1.4,,60.0,0.0,8.0,,,122.288,0.0
2018-01-11 01:00,1.4,,51.0,,,,,122.288,0.0
2018-01-11 02:00,0.9,,65.0,0.3,8.0,,,122.288,0.0
2018-01-11 03:00,0.6,0.0,72.0,0.4,9.0,,,122.288,0.0
2018-01-11 04:00,0.3,,79.0,1.0,9.0,,,122.288,0.0
2018-01-11 05:00,1.1,,51.0,1.2,8.0,,,122.288,0.0
2018-01-11 06:00,-0.2,0.2,69.0,1.2,9.0,,,122.288,0.0
2018-01-11 07:00,0.1,,77.0,1.3,9.0,,,122.288,0.0
2018-01-11 08:00,-1.1,,92.0,2.0,9.0,0.0,0.0,122.288,0.09
2018-01-11 09:00,-1.0,3.2,95.0,3.4,9.0,0.0,0.08,122.288,1.04
2018-01-11 10:00,-0.6,,90.0,3.8,9.0,0.1,0.31,122.288,2.03
2018-01-11 11:00,-0.3,,87.0,4.0,9.0,0.0,0.35,122.288,1.87
2018-01-11 12:00,1.0,1.5,72.0,4.2,9.0,0.1,0.79,122.288,4.14
2018-01-11 13:00,0.7,,72.0,4.2,7.0,0.3,1.25,122.288,8.6
2018-01-11 14:00,-0.5,,84.0,4.5,9.0,0.2,0.97,122.288,7.19
2018-01-11 15:00,-0.2,1.2,90.0,4.6,9.0,0.3,1.1,122.288,5.09
2018-01-11 16:00,0.9,,79.0,4.6,7.0,0.2,0.66,122.288,0.3
2018-01-11 17:00,0.3,,87.0,4.6,9.0,0.0,0.21,122.288,0.01
2018-01-11 18:00,0.0,1.3,88.0,4.8,9.0,0.0,0.02,122.288,0.0
2018-01-11 19:00,0.0,,87.0,4.8,9.0,,,122.288,0.0
2018-01-11 20:00,0.1,,81.0,5.1,9.0,,,122.288,0.0
2018-01-11 21:00,-0.2,0.6,82.0,5.1,8.0,,,122.288,0.0
2018-01-11 22:00,-0.6,,74.0,5.1,8.0,,,122.288,0.0
2018-01-11 23:00,-2.0,,90.0,5.5,8.0,,,122.288,0.0
2018-01-12 00:00,-0.4,0.3,80.0,5.5,8.0,,,122.288,0.0
2018-01-12 01:00,0.0,,71.0,5.7,8.0,,,122.288,0.0
2018-01-12 02:00,-0.7,,73.0,5.7,9.0,,,122.288,0.0
2018-01-12 03:00,-1.8,0.2,90.0,6.0,8.0,,,122.288,0.0
2018-01-12 04:00,-2.1,,90.0,6.5,8.0,,,122.288,0.0
2018-01-12 05:00,-0.4,,68.0,6.5,8.0,,,122.288,0.0
2018-01-12 06:00,-0.1,0.5,70.0,6.5,8.0,,,122.288,0.0
2018-01-12 07:00,0.1,,75.0,6.5,8.0,,,122.288,0.0
2018-01-12 08:00,0.1,,85.0,7.0,8.0,0.0,0.0,122.288,0.14
2018-01-12 09:00,0.6,0.9,73.0,7.0,9.0,0.0,0.03,122.288,1.61
2018-01-12 10:00,0.9,,56.0,7.0,8.0,0.0,0.28,122.288,5.65
2018-01-12 11:00,0.3,,78.0,7.0,9.0,0.0,0.2,122.288,10.84
2018-01-12 12:00,0.8,0.2,71.0,7.0,9.0,0.0,0.47,122.288,12.34
2018-01-12 13:00,0.9,,66.0,6.5,9.0,0.0,0.63,122.288,14.11
2018-01-12 14:00,0.6,,73.0,6.5,9.0,0.0,0.53,122.288,13.03
2018-01-12 15:00,1.0,0.0,70.0,6.0,8.0,0.0,0.32,122.288,8.54
2018-01-12 16:00,1.6,,63.0,5.0,8.0,0.0,0.23,122.288,3.92
2018-01-12 17:00,1.4,,69.0,4.0,8.0,0.0,0.16,122.288,0.34
2018-01-12 18:00,1.4,,61.0,3.0,8.0,0.0,0.01,122.288,0.0
2018-01-12 19:00,1.5,,63.0,2.0,8.0,,,122.288,0.0
2018-01-12 20:00,1.8,,62.0,2.0,,,,122.288,0.0
2018-01-12 21:00,1.9,,64.0,2.0,9.0,,,122.288,0.0
2018-01-12 22:00,2.0,,71.0,2.0,9.0,,,122.288,0.0
2018-01-12 23:00,2.2,,71.0,2.0,9.0,,,122.288,0.0
2018-01-13 00:00,2.1,0.0,70.0,2.0,9.0,,,122.288,0.0
2018-01-13 01:00,1.5,,77.0,2.0,9.0,,,122.288,0.0
2018-01-13 02:00,1.8,,67.0,2.0,,,,122.288,0.0
2018-01-13 03:00,3.3,0.0,59.0,2.0,9.0,,,122.288,0.0
2018-01-13 04:00,3.5,,59.0,2.0,9.0,,,122.288,0.0
2018-01-13 05:00,3.6,,55.0,1.5,9.0,,,122.288,0.0
2018-01-13 06:00,3.5,,63.0,1.0,9.0,,,122.288,0.0
2018-01-13 07:00,3.8,,58.0,1.0,9.0,,,122.288,0.01
2018-01-13 08:00,3.9,,60.0,1.0,9.0,0.0,0.0,122.288,1.84
2018-01-13 09:00,4.4,,56.0,0.5,9.0,0.0,0.03,122.288,11.1
2018-01-13 10:00,4.2,,63.0,0.5,9.0,0.0,0.16,122.288,25.82
2018-01-13 11:00,5.1,,57.0,,8.0,0.0,0.67,122.288,39.02
2018-01-13 12:00,5.1,,61.0,,8.0,0.4,1.3,122.288,49.75
2018-01-13 13:00,5.6,,55.0,,8.0,0.1,0.9,122.288,53.1
2018-01-13 14:00,6.1,,54.0,,8.0,0.2,1.09,122.288,52.25
2018-01-13 15:00,5.6,,57.0,,8.0,0.0,0.62,122.288,41.74
2018-01-13 16:00,5.7,,55.0,,8.0,0.1,0.59,122.288,17.13
2018-01-13 17:00,5.8,,55.0,,8.0,0.0,0.18,122.288,1.47
2018-01-13 18:00,5.5,,59.0,,9.0,0.0,0.02,122.288,0.0
2018-01-13 19:00,5.4,,61.0,,0.0,,,122.288,0.0
2018-01-13 20:00,5.4,,63.0,,,,,122.288,0.0
2018-01-13 21:00,5.0,,66.0,,9.0,,,122.288,0.0
2018-01-13 22:00,4.8,,67.0,,,,,122.288,0.0
2018-01-13 23:00,4.5,,68.0,,,,,122.288,0.0
2018-01-14 00:00,3.7,,69.0,,9.0,,,122.288,0.0
2018-01-14 01:00,3.4,,70.0,,,,,122.288,0.0
2018-01-14 02:00,3.3,,71.0,,,,,122.288,0.0
2018-01-14 03:00,3.3,,71.0,,6.0,,,122.288,0.0
2018-01-14 04:00,3.2,,71.0,,8.0,,,122.288,0.0
2018-01-14 05:00,3.3,,73.0,,8.0,,,122.288,0.0
2018-01-14 06:00,3.5,,73.0,,7.0,,,122.288,0.0
2018-01-14 07:00,4.1,,70.0,,8.0,,,122.288,0.03
2018-01-14 08:00,4.3,,67.0,,9.0,0.0,0.0,122.288,3.15
2018-01-14 09:00,5.5,,62.0,,9.0,0.0,0.14,122.288,11.5
2018-01-14 10:00,6.8,,62.0,,9.0,0.0,0.44,122.288,21.89
2018-01-14 11:00,8.4,,59.0,,9.0,0.0,0.85,122.288,45.01
2018-01-14 12:00,10.9,,51.0,,3.0,0.5,1.35,122.288,46.42
2018-01-14 13:00,11.0,,54.0,,8.0,0.8,1.68,122.288,47.44
2018-01-14 14:00,11.3,,49.0,,3.0,1.0,1.94,122.288,43.87
2018-01-14 15:00,11.5,,49.0,,3.0,1.0,1.66,122.288,35.44
2018-01-14 16:00,12.3,,48.0,,2.0,1.0,1.23,122.288,14.64
2018-01-14 17:00,11.2,,52.0,,1.0,1.0,0.64,122.288,1.15
2018-01-14 18:00,10.5,,56.0,,1.0,0.3,0.08,122.288,0.0
2018-01-14 19:00,8.5,,64.0,,0.0,,,122.288,0.0
2018-01-14 20:00,7.9,,67.0,,,,,122.288,0.0
2018-01-14 21:00,8.6,,63.0,,8.0,,,122.288,0.0
2018-01-14 22:00,9.0,,63.0,,,,,122.288,0.0
2018-01-14 23:00,8.6,,67.0,,,,,122.288,0.0
2018-01-15 00:00,8.7,,68.0,,2.0,,,122.288,0.0
2018-01-15 01:00,10.2,,65.0,,,,,122.288,0.0
2018-01-15 02:00,7.8,,71.0,,,,,122.288,0.0
2018-01-15 03:00,9.3,,67.0,,2.0,,,122.288,0.0
2018-01-15 04:00,9.7,,69.0,,2.0,,,122.288,0.0
2018-01-15 05:00,9.6,,69.0,,0.0,,,122.288,0.0
2018-01-15 06:00,9.8,,69.0,,1.0,,,122.288,0.0
2018-01-15 07:00,9.9,,70.0,,7.0,,,122.288,0.15
2018-01-15 08:00,10.2,,72.0,,8.0,0.0,0.01,122.288,9.87
2018-01-15 09:00,10.8,,72.0,,5.0,0.1,0.21,122.288,34.74
2018-01-15 10:00,12.3,,67.0,,6.0,0.3,0.62,122.288,63.86
2018-01-15 11:00,12.6,,69.0,,8.0,0.5,1.23,122.288,63.01
2018-01-15 12:00,13.1,,67.0,,5.0,0.5,1.2,122.288,79.63
2018-01-15 13:00,13.7,,66.0,,3.0,0.9,1.93,122.288,84.29
2018-01-15 14:00,13.7,,67.0,,0.0,1.0,2.03,122.288,77.08
2018-01-15 15:00,13.6,,65.0,,0.0,1.0,1.76,122.288,55.87
2018-01-15 16:00,13.0,,69.0,,0.0,1.0,1.29,122.288,25.7
2018-01-15 17:00,12.0,,71.0,,0.0,1.0,0.65,122.288,2.34
2018-01-15 18:00,11.4,,74.0,,0.0,0.5,0.11,122.288,0.0
2018-01-15 19:00,10.5,,78.0,,0.0,,,122.288,0.0
2018-01-15 20:00,9.9,,79.0,,,,,122.288,0.0
2018-01-15 21:00,9.6,,79.0,,1.0,,,122.288,0.0
2018-01-15 22:00,9.1,,82.0,,,,,122.288,0.0
2018-01-15 23:00,9.1,,79.0,,,,,122.288,0.0
2018-01-16 00:00,8.9,,74.0,,5.0,,,122.288,0.0
2018-01-16 01:00,9.6,,71.0,,,,,122.288,0.0
2018-01-16 02:00,9.6,,72.0,,,,,122.288,0.0
2018-01-16 03:00,9.8,,74.0,,8.0,,,122.288,0.0
